displacement,velocity,force
0.6442179365372089,-0.6362380239426548,0.07140583857318972
0.5910971100110192,-0.8852585740589518,0.06551786658626814
0.5724444649414767,-0.3108463300839257,0.06345038648790575
0.5761000958495117,0.06092108908240257,0.1654090343887704
0.6139650897443805,0.6310201232579868,0.17628077720292712
0.6446697551279592,0.5116932486173401,0.1850966567504541
0.6535329719959232,0.14770550910461944,0.1876414508830542
0.6327078999779834,-0.3470498251789666,0.07013005321251295
0.5899931541804029,-0.7118412387166786,0.06539550288392132
0.5734203223553496,-0.27618624236451295,0.06355855161807895
0.565364936680178,-0.13424300227673547,0.06266568363576554
0.5523761464061309,-0.21645818991699417,0.06122599155492257
0.5722040013269116,0.3304312022548108,0.16429039330970518
0.5602089909774186,-0.19989684747430125,0.062094192831702685
0.5153948242788943,-0.7468280880309073,0.0571269403359597
0.45780873111453796,-0.9596722425839976,0.050744033187088054
0.4322013404070616,-0.42674716614009367,0.04790568128250236
0.3864236736331199,-0.7628848167877387,0.04283163335783929
0.34168650028643316,-0.745544993822535,0.037872914891561665
0.28156077984820455,-1.00199513110308,0.031208512607473895
0.18547525747479437,-1.6012652303528805,0.020558285548140764
0.08034148532006401,-1.7520543129585815,0.008905140335476257
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.028677806500317243,0.47791564532778685,0.008233930727976459
0.06967041766783756,0.683141865106726,0.020003670533860936
0.10085703741044998,0.519725018010636,0.02895792812666438
0.10033700322869585,-0.008666369638932525,0.011121465965348907
0.1188461039650075,0.3084541637706336,0.03412292315058807
0.1717946751850351,0.8823879393817603,0.04932544108257189
0.2136222833710288,0.6970570904195845,0.061334924036458315
0.23108153224460956,0.29095838247822375,0.06634779856666252
0.2235966219413046,-0.12473603020457713,0.024783700338540875
0.2495974276083523,0.4333034264413499,0.07166405592371776
0.26651547390963853,0.28193924161093514,0.0765215411465136
0.2837219814426202,0.28674644803713906,0.08146184894499911
0.3368818722175582,0.8859095797643421,0.09672504064492193
0.3970998903508842,1.0035332721918775,0.11401475176283297
0.45363226802624046,0.9421120739598113,0.13024624707128818
0.5024479721916966,0.8135137099173257,0.14426214213394967
0.5820368872330883,1.3263492691647933,0.16711359742772794
0.6718006473429183,1.4959130622303163,0.19288643966441923
0.7881218395874804,1.9384926687556272,0.2262844137781912
0.9130193837367364,2.081417573247351,0.2621448177671776
1.0210950849945726,1.8010815614618385,0.29317535831861957
1.1326439993783626,1.8589626582058616,0.3252031228482025
1.2404837265637607,1.7971490535446617,0.356165910861945
1.3340879435661854,1.5599142763454068,0.38304141958106247
1.4427354853054182,1.810611283084314,0.4142361461524925
1.5729612374744257,2.1702121598965114,0.45162637759667135
1.6857788506898768,1.880105524235492,0.48401840911768
1.7701969937345083,1.406828353838785,0.5082564254389846
1.8300745580504976,0.9978596093259601,0.5254483859444841
1.9208742214594838,1.5131763907107563,0.5515186552527348
1.9808603223616452,0.9996683715345194,0.5687417786274022
2.015578741506404,0.5785824550474039,0.5787100814060555
2.0213423422163532,0.09605040583130264,0.5803649181868572
2.0101463319476154,-0.18658151112851756,0.22280687380279185
2.0080030371057833,-0.0357180085391306,0.22256930859882804
2.013671774480416,0.09446950834824736,0.5781625557648477
2.0466804388739144,0.5500893921176577,0.5876399562081516
2.103969291839866,0.9547187346775772,0.6040886496185647
2.1388739763987012,0.5816865681729961,0.6141104326561252
2.1954597431562686,0.9430018030148585,0.6303572569613972
2.2404723671718787,0.7501353792201407,0.6432812170984769
2.2879352467347447,0.7909688879151645,0.6569086910988543
2.3517966865927837,1.0642508952342227,0.6752444962439972
2.4423854316140328,1.5096614357791152,0.701254206966853
2.5244007800357164,1.366785781447358,0.7248023363374703
2.578128277359035,0.895368742893101,0.7402284984165975
2.6148426889317826,0.6118456688598426,0.7507698876823727
2.626732029124356,0.19813585430923447,0.7541835380097055
2.6444025326832628,0.29447894180918227,0.7592570676825866
2.6979700450956168,0.8927025943518831,0.7746372951232195
2.7638778611739956,1.098353754946185,0.7935606528777808
2.807932000923382,0.7341622389235262,0.8062094143851516
2.831609563248918,0.39458657615505743,0.8130076821673702
2.8584230768149252,0.44684720357750884,0.8207063397782207
2.8699277993697643,0.19172620137638996,0.824009559240284
2.917163161901757,0.7871773165956567,0.837571708876623
2.9751029260407305,0.9655661693759917,0.8542072909707531
3.0176122402836003,0.708417721857425,0.8664125043913019
3.075167600442406,0.9591600770464952,0.8829377169652167
3.161304052352211,1.4354639710768988,0.9076690916668059
3.2694673952406643,1.8025421092360776,0.938724795757704
3.3888492928268708,1.9894993232741327,0.973001555205409
3.4840323764985803,1.5862260893890423,1.0003303858612465
3.5767516059258613,1.545165958405635,1.0269517982153307
3.6637534403942893,1.449885571416356,1.051931640317689
3.735825264068175,1.2010769415253055,1.0726247991045421
3.819261007277484,1.390456660583132,1.0965807501921918
3.8835280788827737,1.0710107483021516,1.1150330197436307
3.960636711523111,1.2850153629512233,1.1371723399068552
4.048145639408587,1.4583362832114635,1.1622977779448211
4.103090012658156,0.9156479802040651,1.1780733276969972
4.124566643925913,0.35790806007716613,1.1842396673062363
4.181443171526593,0.9478473324653315,1.2005699744483345
4.204866786057903,0.39035453616428417,1.2072953291035973
4.239478373114737,0.5768020983021473,1.217232958406178
4.294855036251696,0.9228520911774091,1.2331326266116651
4.330380163774146,0.5920262501616331,1.2433325503442962
4.3628793748937,0.5415993533073514,1.2526636772932602
4.401131104222911,0.6374650692713049,1.2636464590314151
4.424053644289805,0.382004130214802,1.2702279459041295
4.454833514748727,0.5129465411979308,1.279065418225175
4.495189308792664,0.6725293077422146,1.2906523160106311
4.526795270517626,0.526713352146488,1.299726974472795
4.5604418318535815,0.5607199446637056,1.309387526972576
4.588691326216767,0.47077782356248676,1.3174984813331982
4.606312974186183,0.293664763410323,1.3225579836591992
4.617247033108544,0.18221609194114308,1.3256973549964504
4.593615375842653,-0.39382156833607473,0.5091614799765783
4.576826797018555,-0.27978166610358823,0.5073006150714026
4.560430731679038,-0.27324042888304756,0.5054832568010599
4.566388752161042,0.0992904113325952,1.3110949982136517
4.577054684830823,0.17774776794189717,1.3141573855252915
4.563700307538262,-0.22255069758052431,0.5058456602561103
4.530980720486157,-0.5452719182233257,0.5022189845323911
4.469297299221488,-1.0279542153757195,0.4953819249417463
4.397053111580024,-1.2039493870449975,0.4873742981620477
4.313738394065616,-1.3884397673775974,0.47813960143568435
4.244466867693094,-1.1544099869980808,0.47046146776486086
4.148462792832769,-1.599907907547323,0.459820268439221
4.032815648988337,-1.927259652167446,0.44700180931777284
3.94887400306081,-1.398887529382239,0.43769762314300203
3.8488829319633657,-1.6663511998389033,0.42661450068304235
3.783146657012785,-1.0954950220514266,0.4193282182445948
3.698842395067454,-1.4049305253189435,0.4099838393037385
3.5806304897386765,-1.970001402304071,0.39688109914299735
3.444578069246297,-2.2673135875055026,0.3818008962734682
3.2830427734384235,-2.691985704638213,0.3638961429250441
3.097823630917318,-3.086677010114222,0.3433662454456019
2.8945877129328244,-3.3869265732115887,0.32083934836806827
2.6563537544644915,-3.970168917874765,0.2944332292331671
2.41462219931292,-4.028456366600942,0.2676394325593574
2.1457385102010487,-4.480946679049333,0.2378360629063967
1.8827355915562687,-4.382943639215257,0.208684524447265
1.6098768667257146,-4.547190649301183,0.17844055737726153
1.3353502745307477,-4.5749856589291245,0.14801172201808108
1.0486974266909581,-4.777069709250093,0.11623879888368942
0.7739314125987075,-4.578975624847357,0.08578342573290348
0.49732581415713856,-4.609632298028746,0.05512415098975388
0.2501516795102632,-4.119156953890179,0.027727092700857218
0.0,0.0,0.0
0.028269972814426173,0.47111909695241216,0.008116834104211833
0.047273757415304776,0.316698070373642,0.01357317352024385
0.03569460775054825,-0.19296652916316742,0.003956430354406564
0.0053374835172603705,-0.5059014753477425,0.0005916126590159628
0.0,0.0,0.0
0.0,0.0,0.0
0.02139509788735485,0.3565493062927686,0.00614292986183607
0.06899108622067227,0.7931871455747347,0.019808621861737666
0.14319886449730995,1.2366726249801672,0.041115052874866644
0.24527461353022328,1.7010923576335004,0.07042289573704721
0.3774495450848656,2.2026952343581145,0.10837277277467615
0.4822377349935219,1.7462951848277568,0.13845940777614923
0.5793712034175809,1.6187292512869416,0.16634823010860145
0.6972830625090518,1.9650011317593639,0.20020291420919165
0.8510165725875501,2.561968945458174,0.24434265943486028
1.0060942854201533,2.5843700843553323,0.28886835023002466
1.179301092329561,2.8864914371452786,0.33859924055074286
1.3252703617069312,2.4325778741738726,0.38050972810680145
1.462318660834685,2.2839099049640175,0.41985883946203845
1.5865548315770197,2.070395785421009,0.45552935086569557
1.7356696980338238,2.484999249502639,0.49834299774985324
1.869692701935664,2.233493360024168,0.5368234906728689
2.0160755590440007,2.4394703137104305,0.5788527269458729
2.128848628832767,1.8793632080297873,0.6112319692220102
2.214414381286665,1.4259532646442163,0.6357994855132154
2.267171065119627,0.8791901360763115,0.6509469090134598
2.32027014961041,0.8848962430389039,0.6661926421001672
2.357636200760389,0.6227052424144,0.6769211291880324
2.3728112664009946,0.2528924689006891,0.6812781722999545
2.3693524319047436,-0.05764147688002225,0.26262168077000253
2.3903947906674503,0.35067090878050416,0.686326728602965
2.445817027658648,0.9236115794583155,0.7022394819082071
2.471577373751465,0.4292961676367925,0.7096357555825762
2.473321582391853,0.029067236992063095,0.7101365502692247
2.4599120666035925,-0.2234695806113558,0.27265941224223006
2.4162439044664605,-0.7277299220153037,0.26781918417731054
2.3446491948927313,-1.1931258350461973,0.2598835462750262
2.300681579449595,-0.7327203113598699,0.2550101264698337
2.255315628735698,-0.7560235686470889,0.2499817136150036
2.243301892801933,-0.2002089093361925,0.24865009765075638
2.2047628915365656,-0.6422524560873513,0.24437839152919327
2.1817887750764173,-0.38286365080836937,0.24183191469538615
2.1380390212097953,-0.7290896481872587,0.23698264291166524
2.0966371288686,-0.6899625358660166,0.23239361073253836
2.0419198251008175,-0.9118638672900979,0.22632868341771686
1.9812233222663171,-1.0115072197369495,0.21960101497269655
1.9227881247843217,-0.9738225660374541,0.21312399214899125
1.8637372493305928,-0.9840828394363913,0.20657872688841905
1.8089625249802872,-0.9128207812978424,0.20050743501183377
1.723162070655024,-1.4298645713305131,0.19099721642961298
1.6400921818781447,-1.3843596964666935,0.1817896567950916
1.534996473725961,-1.7514199763561402,0.17014073063915797
1.39643813075686,-2.3090747855800644,0.15478276851192865
1.2807660250539845,-1.92767564153842,0.1419615425900959
1.1504626519786543,-2.171505712300377,0.12751857058380228
1.0220810531259,-2.139479344881152,0.1132886101875998
0.8754447300838676,-2.4436943234954693,0.09703527568966984
0.7582131299616222,-1.9536646160372195,0.08404119365742842
0.6681110158283674,-1.5015517320306913,0.0740541742777985
0.5421277604295885,-2.0995109512206493,0.06009004895976563
0.4275900056069688,-1.9087716841189577,0.04739455576166964
0.3344110214465067,-1.5528277710341014,0.0370664926575287
0.24823752822968786,-1.436081264458286,0.027514926026206532
0.1531591746382595,-1.5844807626011534,0.01697633468420335
0.08838657878974439,-1.0794353098155045,0.009796867518190361
0.03787098714015221,-0.8418423348404537,0.004197662686749583
0.0,0.0,0.0
0.029380084297041135,0.48961910481019055,0.008435567723119602
0.0498866455806687,0.34174184379165334,0.014323382227918829
0.09797355499219931,0.8013683453431577,0.028130026784664905
0.12431588536351135,0.4389949356379149,0.03569339895151645
0.13024093796387184,0.09874100158500776,0.037394591567850105
0.12085181430989682,-0.15646974569349387,0.013395350632853988
0.11470414949390778,-0.1024508341584574,0.0127139365700724
0.11797988475695956,0.05459012815875791,0.03387421553223412
0.1471998488276462,0.4869507012379927,0.042263809765298394
0.14351309405352247,-0.061439768310771636,0.015907152294156797
0.1729513693492574,0.4905888578034224,0.04965754945430372
0.2264728452761877,0.8919353963222934,0.06502455896517859
0.2765200659518674,0.8340369325602027,0.07939404528438988
0.35664321242307717,1.3352522359427113,0.10239888834113325
0.4344054947869978,1.2959084355947372,0.12472588347678928
0.535645534634727,1.6871652640624066,0.15379377871468192
0.653407201111448,1.962498171834556,0.1876053397268417
0.7407842904926494,1.4561391945377202,0.21269292448228877
0.833621186246126,1.547126867731689,0.2393481210234204
0.9062143103460829,1.2097644131257819,0.26019095484196336
0.945983844199188,0.6627592816619963,0.2716095264411113
0.9880830458351262,0.7015831952629098,0.2836969889173503
1.0577333945699987,1.1607230616666504,0.3036948972879225
1.160204331043165,1.7076781563253156,0.3331162058019329
1.2341869507322292,1.2329203571182572,0.3543579896038859
1.3034709412493952,1.1546177019685717,0.3742507097277145
1.3531240601499757,0.827469226478173,0.3885070421097199
1.369479377944889,0.27256137105223077,0.39320295752974577
1.3560522064337752,-0.22376381323271305,0.15030634736733253
1.3197506497103584,-0.6049654427957415,0.14628264210808276
1.2489632328599352,-1.1796723018123023,0.13843648543662465
1.195746254404829,-0.8868609459543464,0.132537855862068
1.1672993629582873,-0.47406744595661765,0.1293847705110775
1.1177554647357122,-0.8256490638792151,0.12389326926883694
1.0354602827492436,-1.3714492078044993,0.1147715790037947
0.9660751918344028,-1.1563025400958211,0.10708085771173852
0.8918319187013964,-1.2372641467615515,0.09885165005419219
0.804288008847587,-1.4589192577137342,0.08914818490591014
0.7068194022926712,-1.6243143282376724,0.07834465524477648
0.5840976885860156,-2.0451573589214136,0.06474204286570232
0.48891790457075995,-1.5861711006142358,0.054192208861768364
0.3785295961900952,-1.8396211591637786,0.04195664496088346
0.2985861676152234,-1.332257237200239,0.03309562568146309
0.19010380004546387,-1.8078586555500422,0.021071318397562638
0.11123720522401573,-1.3143118026994334,0.012329656579035767
0.023835285275936605,-1.4565529959347385,0.0026419297511458715
0.0,0.0,0.0
0.008977785486344496,0.14961479512993103,0.0025776889102161727
0.023903182830142398,0.24873174673439202,0.0068630476183515485
0.03566454680064658,0.1960031305684522,0.01023995359610052
0.035375025149485914,-0.004824878316592507,0.003921007460494421
0.05993438885202289,0.4092817961027786,0.017208275884897328
0.06266376271872115,0.045485015488526626,0.01799192980030031
0.07144367514039206,0.14631724050714573,0.02051280567959528
0.11614529104563792,0.7449524290609222,0.033347469613475074
0.13790914026781934,0.36269454728765327,0.03959627483041465
0.13405620821460734,-0.06420911266677809,0.014858940461918164
0.15059514155536502,0.27562132412372664,0.04323866135030123
0.19566198165448317,0.7510388902518039,0.05617818793162556
0.2674270717508324,1.1959652264556597,0.0767832778130219
0.35749396861228716,1.5009648361961436,0.10264315623966569
0.4698032951490063,1.8716349267344246,0.13488924921748127
0.5903507036894935,2.0089225633272187,0.1695006485010516
0.7366487741221043,2.438057343759459,0.2115055409451586
0.8852541641685244,2.4765088251235925,0.25417290769207523
1.0681931093600558,3.0486775216168716,0.30669807561729606
1.2311307936047373,2.715356507937616,0.35348051014668613
1.3898428595511332,2.6449365789966874,0.39904969120250355
1.53971816982248,2.497672045671995,0.44208167562553113
1.6543205887891783,1.9098493120800266,0.4749861580175121
1.756039959988557,1.695153321037644,0.504191678186558
1.8383024968782193,1.3709051772662215,0.5278107799560603
1.8855598200217838,0.7875432901875015,0.5413792348917403
1.9232628943813022,0.6283217342013725,0.55220448760082
1.9813459485315,0.9679540974130455,0.5688812109177426
2.018213738538642,0.6144017204690252,0.5794666379799216
2.0568529245488008,0.6439220348592968,0.5905606657253673
2.0993392184441957,0.7080340877667549,0.6027592695767204
2.164603770332598,1.087633757220227,0.6214979342383844
2.2153221546115334,0.845221874008458,0.6360601240900742
2.2963996708433845,1.3511568080038021,0.6593389844255766
2.36408001196804,1.1278928848423837,0.6787712670326882
2.404395026338846,0.6718497144894788,0.6903464562168025
2.464560800858224,1.002662632365435,0.7076211672231038
2.5028839174457747,0.6386547379315337,0.7186244455686275
2.5342481693097585,0.5226852573132912,0.7276297046417017
2.5862890039883633,0.8672605099189465,0.7425715945580371
2.6294102668404316,0.7186158454297183,0.7549525097867825
2.7042155136505874,1.2466294380912446,0.7764304851095183
2.7473620194455513,0.7190365190730701,0.7888186480558732
2.7597556129201477,0.20653923525414764,0.7923770788633131
2.7888803008975898,0.4853629251440704,0.8007393175609462
2.839464011494786,0.8429775371022757,0.8152628400980243
2.878981489489882,0.6585587707882781,0.826609041780233
2.908546102861857,0.49269428184396297,0.8350975912270521
2.9311112905576606,0.37604885295056434,0.841576475598804
2.949365451945912,0.30420559953520643,0.8468175842716902
2.9683605185206483,0.31655278446797963,0.8522714205805428
3.016431996300503,0.8011111772012738,0.8660736344293043
3.0586367183604315,0.703341693128714,0.8781913937785456
3.092754471909626,0.5685723628973245,0.8879872343117166
3.151172175067124,0.9735310231197125,0.9047600415723072
3.223659752204236,1.2080054729899656,0.9255725708980498
3.2995023907541423,1.2639175714341933,0.9473484006512766
3.4034746117148478,1.732697062310155,0.9772007558171029
3.5226188275365526,1.9855383566687101,1.0114092724170087
3.6521791146018847,2.159122183943759,1.048608436473747
3.7995122730609983,2.4553070857211283,1.0909105219094966
3.9614766180742187,2.699135809645316,1.1374134926728352
4.135943502684588,2.9074906320318115,1.1875061746982807
4.333597155123233,3.2938981178900133,1.2442562082928421
4.503243936798891,2.827163616624852,1.2929649492673676
4.700090505877772,3.2804480736995467,1.349483254243636
4.9048175746323786,3.4117766007955233,1.408264196999786
5.109257031581732,3.406983550060984,1.4669625610663504
5.31346120907281,3.4030626178888097,1.5255933720318384
5.483550608393147,2.8345398396734103,1.5744291967505555
5.639705539746645,2.6023219310060495,1.6192641769845701
5.7703931731749565,2.1779094110828154,1.6567870231143813
5.903838311758713,2.2238632344983054,1.6951016001749286
6.031792636203354,2.132358816869946,1.7318396625441879
6.182129895629564,2.5053704283377805,1.7750042811469233
6.321734807910394,2.3265158631600276,1.815087443608908
6.4752108822304395,2.557678778543566,1.8591532742483274
6.6620770218128955,3.1141242161416365,1.9128060126022635
6.855266960139162,3.2195103222072365,1.9682744309941276
7.084431874385211,3.8190332959103954,2.03407193294616
7.302779101293986,3.638756536434727,2.096763476003776
7.520184165102652,3.6230553883714247,2.1591845065415214
7.720626338983178,3.340368827718962,2.216735176418557
7.920370871428193,3.328742633196171,2.27408554048584
8.125654778045812,3.4210563037826125,2.333026361731676
8.294981727432331,2.8218336115263423,2.3816432729174304
8.43883420677645,2.3973015682697545,2.4229459907509594
8.597987594011878,2.6522911982783994,2.468641883343192
8.755256172628787,2.6208808626508033,2.513796612384432
8.898312325592725,2.3840307891440236,2.5548706901282388
9.057196356568761,2.6478023762156426,2.6004892455370663
9.206596995497572,2.4897616477486224,2.643384943004082
9.349048422828847,2.3739530364757107,2.68428539279037
9.478918340641158,2.1642821803421493,2.7215734575837054
9.590937242817297,1.8667950047653468,2.7537361643350775
9.689976866447358,1.6504953277949557,2.7821722792201458
9.765394462015136,1.256834230137014,2.803826071241121
9.847544747095707,1.3690345008677078,2.8274129434319715
9.955695853515218,1.802338188481147,2.8584651342054332
10.09055222690259,2.247381462500548,2.8971849029815235
10.220405303761881,2.1640015258601,2.934468132424549
10.34851046617827,2.1348725316691373,2.9712495031762156
10.466719226511954,1.9699489909608374,3.0051894331362266
10.620692746122634,2.5659687043119903,3.0493980895550163
10.770175258604981,2.4911260705183076,3.0923172944394595
10.950692407225562,3.0083182817619907,3.144147119601898
11.15890764437684,3.4699069271260417,3.203929580272098
11.398693863488392,3.99603734149403,3.255700721022373
11.609162962660262,3.5074675376992106,3.2982847299766105
11.800455293825188,3.1878866988634824,3.336988722036519
11.992204876715041,3.1955067988594075,3.3757852293949924
12.208276631501821,3.6008357935216933,3.4195028182325076
12.455512908518045,4.120192556475374,3.4695258946636645
12.734662096471968,4.652021217252126,3.52600587945084
13.035700775004173,5.016809577739193,3.5869147436623923
13.344656887104986,5.148753608160042,3.6494255345382713
13.639126451040827,4.907335282990813,3.7090052761570362
13.937318876775363,4.969376774866032,3.7693382607971984
14.23434826097508,4.94999468768829,3.829435928370258
14.497698574414253,4.3887329734638145,3.882719342181219
14.777129898939675,4.656723023216171,3.9392564113876016
15.078611574122153,5.024192116916007,4.000254906682273
15.367733042715058,4.818209274100755,4.058752573350996
15.657322043844324,4.826000703819232,4.117344835424904
15.975674642130288,5.305346050435588,4.181756808248257
16.260724345384823,4.750353304736834,4.239430638580382
16.573347472155053,5.209864407625886,4.302683372982091
16.898158049970966,5.412968279302186,4.3684019825479
17.20057719948375,5.039815126630506,4.429590156115692
17.513999666967166,5.223185420611133,4.49300462034958
17.803542705430537,4.825234735992088,4.55158758284182
18.106500836747202,5.048797258392219,4.612884808075879
18.43762869119745,5.518245694413376,4.679881586103575
18.759268480064694,5.360127081472661,4.744958653012941
19.085567138533882,5.437767143389025,4.810978344495826
19.431767032826812,5.769421238391678,4.88102463374462
19.794118658332497,6.038589839052222,4.95061609259707
20.15651151051739,6.0392768816612445,5.0101242854238315
20.498854654622942,5.70514849651905,5.066340134355529
20.87174170817081,6.214162747375194,5.127571570216764
21.22618328240265,5.906768834573627,5.185774091094433
21.600858210726194,6.24395768051187,5.24729911220786
21.98815415434394,6.454286900389694,5.310896618491092
22.347863250129983,5.994552081274425,5.369964114178492
22.732065518415755,6.402730800982376,5.433053610916039
23.12143223716344,6.488796367930169,5.496991157255222
23.512532098088727,6.517679182319922,5.561213301257631
23.937281947268342,7.078456236578301,5.630961078499171
24.33473211670471,6.623507073657083,5.696226000749297
24.697882216715477,6.051896416679449,5.755858540536457
25.04838635198349,5.841151414241377,5.813414498228097
25.384684082417788,5.604401677687603,5.868637635409831
25.717431374307594,5.545233619343625,5.923277758384052
26.03363565254661,5.269544296853201,5.9752013684901755
26.319594804952327,4.765509274841241,6.022158454644995
26.624937229675037,5.0885315080039835,6.072298449898872
26.8981262520811,4.552695058396999,6.117158564896947
27.165999428147316,4.464106479143504,6.161145769717235
27.46588167640256,4.997537667173655,6.210389154477459
27.758467463792684,4.875942146856427,6.258434394192888
28.084011145311536,5.425185452511668,6.3118916190155065
28.4158860683368,5.530695592216007,6.36638849111076
28.7323420964707,5.27373970885142,6.418353440832712
29.04688853343819,5.241916372063207,6.470004818367284
29.380234193578683,5.55520542624137,6.524743198834798
29.70514026804719,5.414559731017686,6.578095722797367
30.05283892390154,5.79439809981269,6.635190995326721
30.38275157022656,5.49799425100646,6.689365643792138
30.699572963518946,5.279828519217588,6.738497614139072
31.01064131090069,5.183954009116761,6.777678482872583
31.34671869531894,5.600729611330101,6.820009385370463
31.697911591711772,5.852629618386546,6.8642441745720255
32.026411223937295,5.474446371038313,6.905620615079615
32.35988084432512,5.557271223763057,6.947623054520987
32.701438404004165,5.692056732051327,6.990644216986933
33.055856602565854,5.906379279030504,7.035285251767537
33.390788177349485,5.581634693769247,7.077471832873462
33.745413789858276,5.909835832458956,7.122138992647827
34.11955160616093,6.235006708683725,7.169263828048735
34.51133810544492,6.529122010567696,7.2186116177843775
34.911353485127655,6.666256302412809,7.2689958828973475
35.32891484367298,6.958660040157904,7.3215901661635705
35.77759478956164,7.477251298234455,7.378104016612163
36.227625530017974,7.499762289704851,7.4347880074980175
36.703563698580105,7.931509579087872,7.494735189731948
37.17276450795324,7.819231488203314,7.553833762365396
37.65372682902392,8.015237080642855,7.614413765847747
38.138280995551376,8.075095185180116,7.675446183169494
38.626066463580365,8.128944824703105,7.736885601721148
39.091836767566704,7.762062115932331,7.795552082235995
39.539170143215586,7.454810705188621,7.851646243269893
39.95297394448846,6.896040348212446,7.89464606584375
40.35867389111409,6.760989610516062,7.936803788101168
40.75402680034248,6.588556232291157,7.977886312956151
41.14515325373425,6.518122345773831,8.018529651775307
41.559767755305515,6.909550668685159,8.061613717096293
41.98618648069732,7.1062680586543845,8.105924401236013
42.42535645190884,7.318767570239933,8.151560112613659
42.87318232969061,7.4630182532331455,8.198095289983623
43.33732426229873,7.734925306914303,8.246325926555459
43.788670250223845,7.521680888772029,8.293226891071743
44.25647102684515,7.795899942394029,8.341837731119016
44.75872680525494,8.370092547199155,8.394028912765688
45.23619239810866,7.95696410490729,8.443644058191316
45.71002989131983,7.896501824364081,8.492882194898248
46.17269599558173,7.710330627524676,8.540959472905369
46.62120094486723,7.4743349798428955,8.58756521500694
47.087068830495696,7.763688313998344,8.635975201486675
47.565466051745425,7.9724896921267465,8.68568715572752
48.072659712755524,8.45238236073333,8.738391450291594
48.587514648289265,8.580057500669787,8.791891855099685
49.07272338395526,8.086003579873811,8.84231161799395
49.55321553242912,8.007401654316977,8.892241263562584
50.02886625661795,7.926719318606859,8.941667819539916
50.50604233794062,7.952139395242288,8.991252880794182
50.988095873122084,8.033422163799147,9.041344775600713
51.47843679862349,8.171531523480954,9.092297842567243
51.958761834313066,8.004616719766762,9.142210122852976
52.417328511249224,7.642013671141021,9.189861414807966
52.86158274344399,7.403496779525761,9.236025449800636
53.31591318155137,7.571416751059539,9.28323653913434
53.750253608320044,7.238283212099891,9.328370395397277
54.20164831684171,7.522492817513603,9.375276422643774
54.65730045432361,7.593442871135893,9.422551659177135
55.13287070286623,7.925378191962722,9.470217434436215
55.602260160895725,7.822375318061612,9.517263717259793
56.05389333737872,7.526466886089132,9.56253031153425
56.47803223838523,7.068274785273614,9.605041191043563
56.878227865396475,6.669260124142421,9.64515226795647
57.267341525591064,6.484579147142812,9.684152614033442
